district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31,rps32
五股區,房地(土地+建物),新北市五股區凌雲路一段１５８巷３９弄３６號,30.38,住,,,1120210,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,871006,95.35,3,2,1,有,無,9500000,99633,,0,0,,RPPNMLLLMHIGFBF57EA,73.94,0,1.92,無,
五股區,房地(土地+建物),新北市五股區成泰路三段２６１巷１５號三樓,50.07,住,,,1120223,土地2建物1車位0,三層，陽台,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671004,79,4,2,4,有,無,6000000,75949,,0,0,,RPSNMLLLMHIGFBF87EA,79,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區成洲五路２０號五樓,20.45,住,,,1120205,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040903,135.4,2,1,1,有,有,12650000,93427,坡道平面,33,0,,RPVQMLRJMHIGFBF78DA,59.68,4.58,6.7,有,382
五股區,房地(土地+建物)+車位,新北市五股區新五路二段６４６號十一樓,22.65,住,,,1120227,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080807,129.05,2,2,1,有,有,13500000,114713,坡道平面,28.8,2000000,,RPSRMLPLMHIGFBF58DA,58.15,3.71,4.11,有,388
五股區,房地(土地+建物),新北市五股區自強路８０之１號二樓,35.01,住,,,1120111,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020318,150.84,4,2,2,有,有,13689000,90752,,0,0,,RPSQMLKLMHIGFBF97DA,93.21,1.46,12.02,有,
五股區,房地(土地+建物),新北市五股區水碓一路１３號七樓,43.99,住,,,1120111,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031212,171.02,4,2,2,有,無,17580000,102795,,0,0,,RPQQMLKLMHIGFBF77DA,119.53,1.59,9.28,有,
五股區,土地,成子寮段270地號,111.91,都市：其他:保護區,,,1120502,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,880000,7863,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLMJNHIGFBF77DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區新城三路５號十樓,9.32,住,,,1120501,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041112,80.63,0,0,0,無,有,7400000,91777,坡道平面,26.75,0,,RPQNMLTJNHIGFBF38EA,33.4,0,2.94,有,4
五股區,車位,新北市五股區西雲路８８巷１７號地下一層,0,,,,1120503,土地0建物1車位1,地下層,七層,其他,防空避難室兼停車場,鋼筋混凝土造,810317,17.18,0,0,0,無,有,800000,,坡道機械,0,800000,僅車位交易；,RPQQMLSJNHIGFBF48DA,0,0,0,有,
五股區,土地,德音段641地號,7.61,住,,,1120515,土地4建物0車位0,,,其他,,,,0,0,0,0,無,無,912000,119842,,0,0,,RPVPMLPKNHIGFBF68DA,0,0,0,無,40
五股區,房地(土地+建物),新北市五股區蓬萊路９６號三樓,19.38,工,,,1120511,土地4建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101025,63.43,1,1,1,有,有,5100000,80404,,0,0,急買急賣；,RPQNMLRKNHIGFBF28EA,37.21,1.99,3.6,有,43
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段２３７號之２八樓,28.81,住,,,1120411,土地1建物1車位2,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810625,224.69,3,2,2,有,有,14380000,63999,坡道平面,0,2700000,其他增建；,RPSQMLLKMHIGFBF97DA,104.39,1.39,10.99,有,
五股區,房地(土地+建物),新北市五股區登林路貿商巷１弄１號七樓,28.48,都市：其他:住宅區,,,1120402,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910731,166.74,3,2,2,有,有,12600000,75567,,0,0,車位為使用權，1年定期抽籤1次。,RPSNMLKKNHIGFBF77EA,91.79,0,12.49,有,85
五股區,房地(土地+建物)+車位,新北市五股區新城六路２５９號三樓,15.43,住,,,1120409,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,104.84,2,1,1,有,有,10700000,102060,坡道平面,24.18,0,,RPXNMLKKNHIGFBF18DA,49.37,2.13,2.94,有,107
五股區,房地(土地+建物)+車位,新北市五股區凌雲路一段１３３巷３３號二樓,12.98,住,,,1120410,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020114,86.66,2,2,1,有,有,8120000,93700,坡道機械,18.69,0,陽台外推；,RPOPMLOLMHIGFBF87DA,36.19,0,8.51,有,122
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段７巷４８弄１３號之１,23.36,住,,,1120409,土地1建物1車位1,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,820310,117.54,3,2,2,有,有,10200000,86779,坡道平面,0,0,,RPWQMLPLMHIGFBF88DA,69.91,7.4,0,無,
五股區,房地(土地+建物)+車位,新北市五股區芳洲八路１６６號十五樓,28.79,住,,,1120415,土地1建物1車位1,十五層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040114,170.82,4,2,2,有,有,20500000,120331,坡道平面,18.74,2200000,夾層；,RPORMLPLMHIGFBF18DA,89.1,4.86,8.69,有,123
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３４０號十六樓,17.62,商,,,1120414,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,149.95,3,2,2,有,有,15300000,113935,坡道平面,35.85,2300000,,RPPOMLPJNHIGFBF87DA,71.06,0,6.24,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３４０號八樓,17.62,商,,,1120407,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,149.95,3,2,2,有,有,14850000,109991,坡道平面,35.85,2300000,,RPQOMLPJNHIGFBF97DA,71.06,0,6.24,有,
五股區,房地(土地+建物)+車位,新北市五股區蓬萊路２巷９號十樓,16.86,住,,,1120411,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831018,144.36,4,3,2,有,有,11500000,79662,坡道平面,36.1,0,頂樓加蓋約20坪，本案為大樓頂加之特殊物件，10F：2房2廳1衛內、外梯，11F：2房1廳1衛頂樓加蓋；,RPQNMLKKNHIGFBF57EA,114.37,2.01,7.14,有,
五股區,土地,石德段43-2地號,133.03,住,,,1120417,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,17700000,133053,,0,0,,RPPOMLPLMHIGFBF97DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３４０號七樓,17.62,商,,,1120417,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,149.95,3,2,2,有,有,15000000,111306,坡道平面,35.85,2300000,,RPXOMLKLMHIGFBF28DA,71.06,0,6.24,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲八路１４２號九樓,23.03,住,,,1120421,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040114,141.66,3,2,2,有,有,16000000,113895,坡道平面,18.74,2000000,陽台外推；,RPPOMLLLMHIGFBF57DA,71.22,4.93,6.81,有,210
五股區,房地(土地+建物),新北市五股區登林路７６之１１號,28.28,都市：其他:住宅區,,,1120404,土地3建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,910728,160.64,0,0,1,有,有,21000000,130719,,0,0,,RPQOMLMJNHIGFBF67DA,86.57,0,6.08,有,
五股區,房地(土地+建物),新北市五股區西雲路３５號,30.77,住,,,1120401,土地2建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,690320,92.46,0,1,1,有,無,8200000,88687,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPKNHIGFBF28EA,92.46,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路６１號十三樓,22.87,住,,,1120402,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031009,138.18,3,2,2,有,有,14860000,105748,坡道平面,16.57,2000000,陽台外推；,RPPOMLRKNHIGFBF18DA,70.36,4.14,8.19,有,301
五股區,土地,更寮段鴨母港小段39-29地號,256,,一般農業區,農牧用地,1120430,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,15000000,58594,,0,0,,RPVNMLMKNHIGFBF18DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區新城三路５號六樓,9.32,住,,,1120413,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041112,80.63,1,1,1,有,有,8100000,113194,坡道平面,26.74,2000000,,RPQRMLMJNHIGFBF97DA,33.4,0,2.94,有,307
五股區,房地(土地+建物)+車位,新北市五股區新城六路２３５號十一樓,16.46,住,,,1120413,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,115.06,2,1,1,有,有,11500000,99948,坡道平面,0,0,,RPXSMLPLMHIGFBF56DA,50.81,5.18,2.62,有,311
五股區,房地(土地+建物)+車位,新北市五股區新城六路２５７號四樓,15.43,住,,,1120416,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,108.89,2,1,1,有,有,11040000,112075,坡道平面,28.23,2000000,,RPQPMLOLMHIGFBF08DA,49.37,2.13,2.94,有,312
五股區,房地(土地+建物)+車位,新北市五股區芳洲路５５號六樓,15.95,住,,,1120416,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040824,104.47,1,2,1,有,有,10350000,99072,坡道平面,31.61,0,,RPPNMLQJNHIGFBF87DA,40.75,4.21,2.98,有,328
五股區,房地(土地+建物)+車位,新北市五股區蓬萊路６０號,39.43,工,,,1120420,土地4建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101025,151.04,2,2,2,有,有,18420000,133597,坡道平面,29.63,2200000,,RPPPMLQKNHIGFBF18DA,77.54,0,4.41,有,
五股區,房地(土地+建物),新北市五股區御史路６０之５號三樓,15.73,住,,,1120311,土地2建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070927,58.02,1,2,1,有,有,6200000,106860,,0,0,,RPVNMLLKLHIGFBF87DA,34.26,1.68,2.99,有,365
五股區,房地(土地+建物),新北市五股區成泰路一段７巷２６弄９號四樓,28.83,住,,,1120317,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,870907,99.23,3,1,1,有,無,5150000,51900,,0,0,,RPTNMLKKNHIGFBF87EA,79.8,0.88,9.24,無,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段１５１號五樓,20.96,住,,,1120321,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060721,134.87,3,2,2,有,有,13000000,96389,坡道平面,22.66,0,,RPXOMLTJNHIGFBF09DA,60.55,6.21,8.43,有,405
五股區,房地(土地+建物),新北市五股區成泰路三段１５１巷５號八樓,17.12,住,,,1120323,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830617,102.66,3,2,2,有,有,10360000,100916,,0,0,頂樓加蓋；,RPVNMLKMLHIGFBF97DA,81.51,2.95,3.71,有,
五股區,房地(土地+建物)+車位,新北市五股區成泰路四段２２巷２號八樓之三,11.99,工,,,1120321,土地3建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,850611,127.66,2,2,2,有,有,7800000,61100,坡道平面,35.09,0,,RPOSMLOJNHIGFBF08DA,63.04,0,10.31,有,
五股區,房地(土地+建物),新北市五股區自強路９０巷２５號,67.83,住,,,1120302,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,690910,123,3,2,2,有,無,12750000,103659,,0,0,其他增建；,RPPQMLKLMHIGFBF67DA,123,0,0,無,461
五股區,房地(土地+建物)+車位,新北市五股區御成路１３５號五樓,18.81,住,,,1120215,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990913,137.97,3,1,2,有,有,9500000,70863,坡道平面,29.31,1800000,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLSJNHIGFBF18EA,69.11,0,9.63,有,
五股區,土地,登林段1015-1地號,146.43,都市：其他:河川區,,,1120210,土地4建物0車位0,,,其他,,,,0,0,0,0,無,無,30820586,210480,,0,0,政府機關標讓售；,RPWPMLTJLHIGFBF88DA,0,0,0,無,
五股區,房地(土地+建物),新北市五股區成泰路三段５７７巷８０弄９號二樓,27.46,住,,,1120219,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750429,92.42,3,2,1,有,無,7300000,78987,,0,0,陽台外推；,RPPNMLSJMHIGFBF97DA,83.74,0,8.68,無,531
五股區,房地(土地+建物),新北市五股區水碓一路１３號五樓,43.99,住,,,1120111,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031212,171.02,4,2,2,有,無,17580000,102795,,0,0,,RPOQMLKLMHIGFBF57DA,119.53,1.59,9.28,有,
五股區,房地(土地+建物),新北市五股區成泰路四段７２號七樓,4.26,工,,,1120508,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1060704,45.03,2,2,1,有,有,4750000,105485,,0,0,夾層；,RPQNMLRKNHIGFBF18DA,26.48,0,3.45,有,0003
五股區,土地,德音段640地號,4.79,住,,,1120515,土地3建物0車位0,,,其他,,,,0,0,0,0,無,無,572000,119415,,0,0,,RPWPMLPKNHIGFBF78DA,0,0,0,無,0018
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３２６號九樓,13.55,商,,,1120509,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,122.47,2,2,1,有,有,9000000,83122,坡道平面,35.85,1800000,,RPQNMLNLNHIGFBF97EA,54.67,0,4.17,有,0045
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３３２號九樓,17.62,商,,,1120505,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,149.95,3,2,2,有,有,15450000,115250,坡道平面,35.85,2300000,,RPXPMLNLNHIGFBF78DA,71.06,0,6.24,有,
五股區,房地(土地+建物),新北市五股區登林路１００號之５六樓,20.77,住,,,1120503,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851016,102.52,3,2,2,有,有,8000000,78034,,0,0,,RPWNNLMLNHIGFBF48DA,74.08,2.2,8.39,有,0065
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３４０號十八樓,17.62,商,,,1120508,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,149.95,3,2,2,有,有,15600000,116564,坡道平面,35.85,2300000,,RPPNMLPKNHIGFBF87DA,71.06,0,6.24,有,
五股區,房地(土地+建物),新北市五股區五福路１４巷２１號二樓,25.98,住,,,1120514,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691202,93.6,3,2,1,有,無,7930000,84722,,0,0,,RPVOMLPKNHIGFBF58DA,93.6,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３４０號十四樓,17.62,商,,,1120507,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,149.95,3,2,2,有,有,15500000,115688,坡道平面,35.85,2300000,,RPQPMLPKNHIGFBF18DA,71.06,0,6.24,有,
五股區,房地(土地+建物)+車位,新北市五股區水碓三路１１９號,41.26,住,,,1120517,土地1建物1車位1,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840710,123.85,4,2,2,有,無,11200000,90432,坡道平面,0,0,,RPOTMLTKNHIGFBF78DA,72.88,7.75,0,無,
五股區,土地,德音段641地號,30.42,住,,,1120522,土地4建物0車位0,,,其他,,,,0,0,0,0,無,無,3672000,120710,,0,0,,RPQNMLNLNHIGFBF87DA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區登林路８１之５１號十三樓,14.88,住,,,1120501,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900611,125.48,4,2,2,有,有,9800000,93217,坡道平面,36.44,1500000,夾層；,RPPOMLKKNHIGFBF47DA,55.69,0,8.9,有,
五股區,房地(土地+建物),新北市五股區五福路６８巷２弄４號,32.02,住,,,1120418,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750923,91.1,3,2,2,有,無,4500000,49396,,0,0,陽台外推；,RPQNMLSKNHIGFBF38EA,78.35,12.75,0,無,
五股區,房地(土地+建物)+車位,新北市五股區成洲五路４６號六樓,20.4,住,,,1120418,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061024,126.37,2,2,2,有,有,13700000,125889,坡道平面,35.02,2200000,,RPUTMLTKNHIGFBF76DA,56.17,1.54,4.54,有,0179
五股區,土地,觀音西段1005地號,114.13,都市：其他:保護區,,,1120421,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,1500000,13143,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQUMLTKNHIGFBF09DA,0,0,0,無,
五股區,房地(土地+建物),新北市五股區西雲路２１５巷１０號四樓,21.48,住,,,1120413,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710215,85.68,3,2,1,有,無,5300000,61858,,0,0,,RPPNMLPLMHIGFBF87DA,74.98,0,10.7,無,0199
五股區,房地(土地+建物)+車位,新北市五股區成泰路四段２２巷６號七樓之四　　,13.08,工,,,1120410,土地3建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0850611,135.08,3,2,1,有,有,9600000,71069,坡道平面,0,1800000,其他增建；,RPPRMLRKNHIGFBF48DA,65.04,0,14.71,有,
五股區,房地(土地+建物)+車位,新北市五股區登林路８１之２２號十三樓,15.32,住,,,1120416,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900611,128.11,3,2,2,有,有,9900000,91633,坡道平面,36.44,1500000,,RPRRMLRKNHIGFBF68DA,57.56,0,9.42,有,
