district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31,rps32
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號五樓,15.44,住,,,1100305,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,14200000,127164,坡道平面,24.54,2300000,112/12/29讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTNMLLLPHJGFAF18DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１０號二十樓,12.56,住,,,1100321,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.64,3,1,1,有,有,12680000,137714,坡道平面,24.54,2200000,113/01/07讓渡預售屋、或土地及建物分件登記案件；,RPTRMLMLPHJGFAF68DA,44.99,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１８號十一樓,9.97,住,,,1100314,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,84.98,2,1,1,有,有,10450000,136499,坡道平面,24.54,2200000,111年1月15日換約金額1088萬元整預售屋、或土地及建物分件登記案件；,RPPOMLTLPHJGFAF68DA,36.85,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號十一樓,12.46,住,,,1100313,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12280000,133492,坡道平面,24.54,2200000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSPMLLJQHJGFAF18DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８２６號五樓,10.18,住,,,1100316,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,84.27,2,1,1,有,有,10350000,135354,坡道平面,22.58,2000000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQOMLNLPHJGFAF18DA,37.68,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８２６號十一樓,10.18,住,,,1100326,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,84.27,2,1,1,有,有,10500000,136165,坡道平面,22.58,2100000,"112/04/06 改名字含傢俱設備費；預售屋、或土地及建物分件登記案件；",RPOPMLNLPHJGFAF08DA,37.68,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號十六樓,12.46,住,,,1100314,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12380000,136141,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXRMLNLPHJGFAF56DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號十九樓,12.46,住,,,1100322,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12860000,141173,坡道平面,24.54,2200000,110/12/23讓渡預售屋、或土地及建物分件登記案件；,RPPUMLNLPHJGFAF68DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號二十樓,12.46,住,,,1100320,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12670000,141306,坡道平面,24.54,2000000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSUMLNLPHJGFAF98DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號二十三樓,12.46,住,,,1100329,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,13260000,143822,坡道平面,24.54,2400000,預售屋、或土地及建物分件登記案件；,RPWOMLQLPHJGFAF09DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８２８號五樓,18.14,住,,,1100310,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,134.42,3,2,2,有,有,16600000,130142,坡道平面,24.54,2300000,113.01.14讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOPNLTLPHJGFAF78DA,63.58,0,8.35,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３２號二十三樓,12.68,住,,,1100311,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,101.38,3,1,1,有,有,12700000,137949,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPORNLTLPHJGFAF98DA,45.47,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８２８號十四樓,18.14,住,,,1100318,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,134.42,3,2,2,有,有,17000000,134692,坡道平面,24.54,2200000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPVRNLTLPHJGFAF07DA,63.58,0,8.35,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號十五樓,12.46,住,,,1100306,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12260000,134552,坡道平面,24.54,2100000,預售屋、或土地及建物分件登記案件；,RPRNMLMJQHJGFAF97DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號二十一樓,12.46,住,,,1100327,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12900000,141703,坡道平面,24.54,2200000,113/8/20讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPRMLQLQHJGFAF78DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號二十四樓,12.46,住,,,1100328,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12950000,143690,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPNMLKMQHJGFAF97EA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路５３號三樓,9.68,商,,,1100221,土地1建物1車位1,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130301,108.84,2,2,1,有,有,14060000,142127,坡道平面,20.82,1550000,預售屋、或土地及建物分件登記案件；,RPROMLLMPHJGFAF18DA,53.89,0,3.45,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號二十四樓,9.32,住,,,1100228,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,9650000,135470,坡道平面,24.54,2000000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQNMLLLPHJGFAF87DA,34.44,0,2.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號四樓,15.44,住,,,1100218,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,13800000,123958,坡道平面,24.54,2200000,113/02/03讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSNMLLLPHJGFAF08DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號二十三樓,9.36,住,,,1100218,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.27,2,1,1,有,有,9600000,130442,坡道平面,24.54,2200000,1130203讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSSMLPKQHJGFAF98DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３０號九樓,12.68,住,,,1100206,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,101.38,3,1,1,有,有,12300000,131442,坡道平面,24.54,2200000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXVMLTLPHJGFAF57DA,45.47,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３０號十樓,12.68,住,,,1100228,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,101.38,3,1,1,有,有,12300000,130141,坡道平面,24.54,2300000,113.01.27讓渡預售屋、或土地及建物分件登記案件；,RPOWMLTLPHJGFAF76DA,45.47,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３２號二十四樓,12.68,住,,,1100220,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,101.38,3,1,1,有,有,12500000,136648,坡道平面,24.54,2000000,1130114讓渡預售屋、或土地及建物分件登記案件；,RPVPMLMKQHJGFAF68DA,45.47,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區懷德街２３３巷３０號五樓,21.08,住,,,1100208,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130515,152.03,3,2,2,有,有,19240000,148200,坡道平面,37.05,2200000,預售屋、或土地及建物分件登記案件；,RPXQMLMJRHJGFAF98DA,69.52,0,6.34,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路５７號五樓,9.68,商,,,1100111,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130301,108.77,2,2,1,有,有,14310000,142240,坡道平面,20.82,1800000,預售屋、或土地及建物分件登記案件；,RPXPMLLMPHJGFAF88DA,54.75,0,2.54,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號十九樓,9.32,住,,,1100131,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,9180000,127147,坡道平面,24.54,2000000,113/01/20讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTQMLTKPHJGFAF56DA,34.44,0,2.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號二十一樓,9.32,住,,,1100124,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,9380000,128918,坡道平面,24.54,2100000,113/01/06讓渡預售屋、或土地及建物分件登記案件；,RPXQMLTKPHJGFAF96DA,34.44,0,2.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號三樓,15.44,住,,,1100110,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,116.14,3,2,2,有,有,13600000,122916,坡道平面,22.58,2100000,113/04/28讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRNMLLLPHJGFAF97DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號十八樓,15.44,住,,,1100103,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,116.14,3,2,2,有,有,14230000,130718,坡道平面,22.58,2000000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQOMLMLPHJGFAF08DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號十九樓,15.44,住,,,1100116,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,14500000,132507,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTOMLMLPHJGFAF38DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號二十二樓,15.44,住,,,1100123,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,14450000,130904,坡道平面,24.54,2200000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPWOMLMLPHJGFAF68DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號二十三樓,15.44,住,,,1100103,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,14210000,127271,坡道平面,24.54,2300000,112/03/21讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPPMLMLPHJGFAF08DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號二十四樓,15.44,住,,,1100116,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,14500000,132507,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRPMLMLPHJGFAF28DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１０號十九樓,12.56,住,,,1100103,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,98.66,3,1,1,有,有,12500000,136698,坡道平面,22.58,2100000,預售屋、或土地及建物分件登記案件；,RPSRMLMLPHJGFAF58DA,44.99,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號五樓,12.46,住,,,1100131,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,98.07,3,1,1,有,有,11830000,131541,坡道平面,22.58,1900000,110/05/11讓渡預售屋、或土地及建物分件登記案件；,RPXPMLNLPHJGFAF98DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１８號四樓,9.97,住,,,1100117,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,84.98,2,1,1,有,有,9990000,132197,坡道平面,24.54,2000000,"110.10.07 更名預售屋、或土地及建物分件登記案件；",RPVWMLQLPHJGFAF17DA,36.85,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１８號七樓,9.97,住,,,1100117,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,84.98,2,1,1,有,有,10000000,132363,坡道平面,24.54,2000000,預售屋、或土地及建物分件登記案件；,RPQNNLQLPHJGFAF48DA,36.85,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１８號九樓,9.97,住,,,1100103,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,83,2,1,1,有,有,10310000,137492,坡道平面,22.56,2000000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRQMLMKQHJGFAF38DA,36.85,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號二十一樓,9.36,住,,,1100130,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.27,2,1,1,有,有,9550000,129561,坡道平面,24.54,2200000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQSMLPKQHJGFAF78DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號二十四樓,9.36,住,,,1100131,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.27,2,1,1,有,有,9760000,131500,坡道平面,24.54,2300000,1130106讓渡預售屋、或土地及建物分件登記案件；,RPTSMLPKQHJGFAF09DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１０號十七樓,12.56,住,,,1100117,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.64,3,1,1,有,有,12580000,135085,坡道平面,24.54,2300000,111/05/09讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRPMLQLQHJGFAF78DA,44.99,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３６號十八樓,15.44,住,,,1100124,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.14,3,2,2,有,有,13880000,124786,坡道平面,24.54,2200000,預售屋、或土地及建物分件登記案件；,RPTOMLTLPHJGFAF09DA,53.62,0,7.69,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路４７號十七樓,13.82,商,,,1091217,土地1建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130301,145.38,3,2,2,有,有,20350000,148269,坡道平面,19.73,1720000,預售屋、或土地及建物分件登記案件；,RPQRMLMJQHJGFAF28DA,70.5,0,11.36,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路６１號九樓,13.86,商,,,1091227,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130301,146.78,3,2,2,有,有,22890000,166720,坡道平面,20.82,1890000,預售屋、或土地及建物分件登記案件；,RPSNMLNLQHJGFAF38DA,71.88,0,10.18,有,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段６０７號十一樓,14.76,住,,,1091202,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130607,119.95,2,1,2,有,有,16130000,156150,坡道平面,29.46,2000000,預售屋、或土地及建物分件登記案件；,RPOOMLTLQHJGFAF68DA,54.31,0,4.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段６０９號三樓,15.29,住,,,1091202,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130607,120.86,2,1,2,有,有,16150000,154814,坡道平面,29.46,2000000,預售屋、或土地及建物分件登記案件；,SPOOMLTLQHJGFAF78DA,55.17,0,4.6,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號九樓,9.32,住,,,1091205,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,9280000,127147,坡道平面,24.54,2100000,預售屋、或土地及建物分件登記案件；,RPXOMLTKPHJGFAF76DA,34.44,0,2.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號八樓,15.44,住,,,1091227,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,13500000,121821,坡道平面,24.54,2100000,換約金額1600萬元整，日期112年5月25日。預售屋、或土地及建物分件登記案件；,RPWNMLLLPHJGFAF48DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０８號十三樓,15.44,住,,,1091227,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,118.12,3,2,2,有,有,13560000,122462,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPROMLLLPHJGFAF08DA,53.63,0,7.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１０號十八樓,12.56,住,,,1091213,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.64,3,1,1,有,有,12460000,134823,坡道平面,24.54,2200000,預售屋、或土地及建物分件登記案件；,RPRRMLMLPHJGFAF48DA,44.99,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號四樓,12.46,住,,,1091213,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12080000,132168,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPSMLMLPHJGFAF38DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１８號十三樓,9.97,住,,,1091227,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,84.98,2,1,1,有,有,10500000,138981,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPPMLTLPHJGFAF78DA,36.85,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８２０號十四樓,10.01,住,,,1091213,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,85.25,2,1,1,有,有,10670000,139516,坡道平面,24.54,2200000,113.02.15讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRSMLTLPHJGFAF66DA,37.02,0,2.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號十四樓,9.36,住,,,1091212,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.27,2,1,1,有,有,9100000,125154,坡道平面,24.54,2000000,1130107讓渡預售屋、或土地及建物分件登記案件；,RPPRMLPKQHJGFAF58DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號十六樓,9.36,住,,,1091205,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.27,2,1,1,有,有,9110000,125331,坡道平面,24.54,2000000,1110307讓渡預售屋、或土地及建物分件登記案件；,RPSRMLPKQHJGFAF88DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號十八樓,9.36,住,,,1091212,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.27,2,1,1,有,有,9350000,129561,坡道平面,24.54,2000000,預售屋、或土地及建物分件登記案件；,RPVRMLPKQHJGFAF56DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號十九樓,9.36,住,,,1091209,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,79.29,2,1,1,有,有,9280000,130136,坡道平面,22.58,1900000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXRMLPKQHJGFAF76DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３８號二十樓,9.36,住,,,1091208,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.27,2,1,1,有,有,9500000,130442,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPSMLPKQHJGFAF68DA,34.46,0,2.7,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８１２號十四樓,12.46,住,,,1091213,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,100.05,3,1,1,有,有,12340000,134287,坡道平面,24.54,2200000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPURMLNLPHJGFAF88DA,44.6,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３０號十三樓,12.68,住,,,1091206,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,101.38,3,1,1,有,有,12300000,131442,坡道平面,24.54,2200000,預售屋、或土地及建物分件登記案件；,RPQNNLTLPHJGFAF78DA,45.47,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８３０號十四樓,12.68,住,,,1091205,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,99.4,3,1,1,有,有,12280000,132518,坡道平面,22.58,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRNNLTLPHJGFAF88DA,45.47,0,4.86,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８２８號七樓,18.14,住,,,1091208,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,134.42,3,2,2,有,有,15980000,126320,坡道平面,24.54,2100000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSQNLTLPHJGFAF66DA,63.58,0,8.35,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８２８號十九樓,18.14,住,,,1091226,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,134.42,3,2,2,有,有,16950000,135147,坡道平面,24.54,2100000,1110104讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOOMLKMPHJGFAF77DA,63.58,0,8.35,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路５５號六樓,9.68,商,,,1091129,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130301,108.77,2,2,1,有,有,13148000,120879,坡道平面,20.82,0,,RPRPMLKMQHJGFAF28DA,54.75,0,2.54,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路５３號六樓,9.68,商,,,1091127,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130301,108.84,2,2,1,有,有,13157500,120888,坡道平面,20.82,0,,RPSPMLKMQHJGFAF38DA,53.89,0,3.45,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路５１號七樓,17.84,商,,,1091125,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130301,182.95,4,2,2,有,有,26800000,154937,坡道平面,20.82,1680000,換約日期110.05.21，換約價格2730萬元預售屋、或土地及建物分件登記案件；,RPPNMLNLQHJGFAF08DA,92.22,0,13.41,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號六樓,9.32,住,,,1091122,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,9000000,120418,坡道平面,24.54,2200000,113/01/13讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQOMLTKPHJGFAF68DA,34.44,0,2.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號十四樓,9.32,住,,,1091108,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,9500000,132814,坡道平面,24.54,2000000,111/02/10讓渡，換約金額990萬。含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPWPMLTKPHJGFAF76DA,34.44,0,2.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號十七樓,9.32,住,,,1091109,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,8960000,123251,坡道平面,24.54,2000000,111/04/18讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQQMLTKPHJGFAF88DA,34.44,0,2.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路８０６號二十樓,9.32,住,,,1091124,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130719,81.01,2,1,1,有,有,9060000,125022,坡道平面,24.54,2000000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPWQMLTKPHJGFAF86DA,34.44,0,2.55,有,
